-2.15	0.000290076
-2.14	0.000290254
-2.13	0.000290431
-2.12	0.000290609
-2.11	0.000290787
-2.1	0.000290965
-2.09	0.000291143
-2.08	0.000291321
-2.07	0.000291499
-2.06	0.000291678
-2.05	0.000291856
-2.04	0.000292035
-2.03	0.000292213
-2.02	0.000292392
-2.01	0.000292571
-2	0.00029275
-1.9	0.000294546
-1.8	0.000296352
-1.7	0.00029817
-1.6	0.000299999
-1.5	0.000301838
-1.4	0.000303689
-1.3	0.000305551
-1.2	0.000307424
-1.1	0.000309308
-1	0.000311204
-0.9	0.000313111
-0.8	0.00031503
-0.7	0.000316961
-0.6	0.000318903
-0.5	0.000320858
-0.4	0.000322824
-0.3	0.000324802
-0.2	0.000326792
-0.1	0.000328794
0	0.000330809
0.1	0.000332836
0.2	0.000334875
0.3	0.000336927
0.4	0.000338992
0.5	0.000341069
0.6	0.000343159
0.7	0.000345262
0.8	0.000347378
0.9	0.000349507
1	0.000351649
1.1	0.000353805
1.2	0.000355973
1.3	0.000358156
1.4	0.000360351
1.5	0.000362561
1.6	0.000364784
1.7	0.000367021
1.8	0.000369272
1.9	0.000371537
2	0.000373816
2.1	0.00037611
2.2	0.000378417
2.3	0.00038074
2.4	0.000383077
2.5	0.000385428
2.6	0.000387794
2.7	0.000390176
2.8	0.000392572
2.9	0.000394983
3	0.00039741
3.1	0.000399852
3.2	0.00040231
3.3	0.000404783
3.4	0.000407271
3.5	0.000409776
3.6	0.000412296
3.7	0.000414833
3.8	0.000417386
3.9	0.000419955
4	0.00042254
4.1	0.000425143
4.2	0.000427761
4.3	0.000430397
4.4	0.000433049
4.5	0.000435719
4.6	0.000438406
4.7	0.00044111
4.8	0.000443831
4.9	0.00044657
5	0.000449327
5.1	0.000452102
5.2	0.000454895
5.3	0.000457706
5.4	0.000460535
5.5	0.000463383
5.6	0.000466249
5.7	0.000469134
5.8	0.000472037
5.9	0.00047496
6	0.000477902
6.1	0.000480864
6.2	0.000483844
6.3	0.000486845
6.4	0.000489865
6.5	0.000492905
6.6	0.000495965
6.7	0.000499045
6.8	0.000502146
6.9	0.000505267
7	0.00050841
7.1	0.000511573
7.2	0.000514757
7.3	0.000517962
7.4	0.000521189
7.5	0.000524437
7.6	0.000527707
7.7	0.000530999
7.8	0.000534313
7.9	0.000537649
8	0.000541008
8.1	0.00054439
8.2	0.000547794
8.3	0.000551221
8.4	0.000554672
8.5	0.000558146
8.6	0.000561643
8.7	0.000565164
8.8	0.00056871
8.9	0.000572279
9	0.000575873
9.1	0.000579491
9.2	0.000583134
9.3	0.000586803
9.4	0.000590496
9.5	0.000594215
9.6	0.000597959
9.7	0.000601729
9.8	0.000605525
9.9	0.000609348
10	0.000613197
11	0.000653193
12	0.000696097
13	0.000742171
14	0.000791705
15	0.000845023
16	0.000902483
17	0.000964489
18	0.001031491
19	0.001103992
20	0.00118256
21	0.001267834
22	0.001360535
23	0.001461478
24	0.001571588
25	0.001691918
26	0.001823669
27	0.001968211
28	0.00212712
29	0.002302206
30	0.002495557
31	0.002709593
32	0.002947121
33	0.003211418
34	0.003506316
35	0.003836316
36	0.004206727
37	0.004623839
38	0.005095133
39	0.005629554
40	0.006237845
41	0.00693298
42	0.007730707
43	0.008650256
44	0.00971525
45	0.010954892
46	0.012405528
47	0.014112721
48	0.016134017
49	0.018542688
50	0.021432826
51	0.024926367
52	0.029182868
53	0.034413296
54	0.040899704
55	0.049023714
56	0.059308314
57	0.072480205
58	0.089564315
59	0.112029732
60	0.142019439
61	0.182719695
62	0.238967783
63	0.318277258
64	0.432615594
65	0.601580487
66	0.858266643
67	1.260507121
68	1.913310185
69	3.015731928
70	4.963950048
80	-1
90	-1
